prev_title,curr_title,type,n,ts
Data_engineering,Broadcast_join,external,190,2025-06-10T10:46:00
ETL,RDD,link,53,2025-06-16T19:34:00
ETL,Lakehouse,link,95,2025-06-28T07:06:00
Apache_Spark,Dataframe,link,386,2025-06-18T15:21:00
ELT,RDD,other,161,2025-06-03T00:27:00
ETL,RDD,external,366,2025-06-12T03:58:00
Apache_Spark,Data_warehouse,other,420,2025-06-23T03:32:00
ELT,Feature_store,external,377,2025-06-13T20:05:00
Main_Page,Feature_store,link,35,2025-06-12T17:17:00
Search,Apache_Spark,link,275,2025-06-20T01:41:00
Category:Machine_learning,Feature_store,other,173,2025-06-04T04:32:00
Main_Page,Lakehouse,other,206,2025-06-25T00:45:00
Data_engineering,Category:Big_data,other,51,2025-06-21T00:15:00
Apache_Spark,Apache_Spark,link,336,2025-06-22T13:43:00
ELT,MapReduce,other,467,2025-06-07T22:28:00
Search,PySpark,external,421,2025-06-19T18:42:00
Main_Page,Lakehouse,link,423,2025-06-21T10:30:00
Main_Page,Category:Big_data,link,386,2025-06-09T20:18:00
Main_Page,Data_warehouse,link,149,2025-06-05T05:38:00
Main_Page,Partition_(databases),link,309,2025-06-02T12:29:00
Python_(programming_language),MapReduce,link,23,2025-06-21T17:42:00
Main_Page,Dataframe,link,39,2025-06-03T03:38:00
Category:Machine_learning,Broadcast_join,link,285,2025-06-07T14:10:00
Search,Partition_(databases),link,90,2025-06-07T13:52:00
Main_Page,Data_warehouse,link,460,2025-06-12T22:58:00
Python_(programming_language),Dataframe,link,322,2025-06-22T22:37:00
Main_Page,Data_warehouse,external,305,2025-06-01T00:34:00
Main_Page,SQL,link,375,2025-06-23T23:39:00
Category:Machine_learning,Feature_store,other,265,2025-06-01T08:36:00
ELT,Category:Big_data,external,45,2025-06-22T08:45:00
Apache_Spark,MapReduce,link,91,2025-06-11T06:18:00
Apache_Spark,Data_warehouse,link,91,2025-06-15T21:22:00
ELT,PySpark,link,432,2025-06-13T23:13:00
Data_engineering,PySpark,link,222,2025-06-18T10:04:00
ETL,Partition_(databases),link,29,2025-06-09T01:05:00
Apache_Spark,Apache_Spark,link,193,2025-06-22T08:28:00
Category:Machine_learning,PySpark,other,287,2025-06-28T14:07:00
Python_(programming_language),MapReduce,external,130,2025-06-13T05:24:00
Category:Machine_learning,Apache_Spark,link,408,2025-06-01T21:43:00
Apache_Spark,MapReduce,link,81,2025-06-08T19:20:00
Category:Machine_learning,Lakehouse,link,198,2025-06-22T20:41:00
ELT,Feature_store,link,459,2025-06-02T03:33:00
Apache_Spark,RDD,external,440,2025-06-07T22:22:00
Python_(programming_language),Dataframe,link,421,2025-06-06T15:27:00
ELT,PySpark,external,383,2025-06-18T05:23:00
Search,PySpark,link,62,2025-06-08T06:56:00
Search,Data_warehouse,external,394,2025-06-13T17:41:00
Category:Machine_learning,Feature_store,external,440,2025-06-03T12:53:00
ETL,PySpark,link,435,2025-06-09T20:20:00
Data_engineering,RDD,link,239,2025-06-11T00:15:00
Category:Machine_learning,Dataframe,link,486,2025-06-11T10:03:00
ELT,Apache_Spark,link,309,2025-06-11T12:19:00
ETL,Broadcast_join,external,433,2025-06-06T04:13:00
ETL,Feature_store,link,119,2025-06-27T01:52:00
Data_engineering,Feature_store,other,249,2025-06-10T11:58:00
ETL,SQL,external,159,2025-06-16T10:03:00
Main_Page,Dataframe,link,461,2025-06-23T01:57:00
Category:Machine_learning,PySpark,other,77,2025-06-17T14:20:00
Python_(programming_language),Apache_Spark,link,110,2025-06-25T14:57:00
ELT,Feature_store,link,441,2025-06-20T22:24:00
Apache_Spark,Apache_Spark,other,443,2025-06-13T16:10:00
Search,PySpark,link,258,2025-06-22T21:50:00
Apache_Spark,Category:Big_data,link,376,2025-06-24T03:08:00
Data_engineering,Partition_(databases),link,451,2025-06-19T18:35:00
Apache_Spark,Dataframe,link,327,2025-06-20T02:20:00
Data_engineering,RDD,link,269,2025-06-21T12:21:00
ETL,Lakehouse,link,146,2025-06-09T13:51:00
ETL,Broadcast_join,link,363,2025-06-08T16:26:00
ELT,Apache_Spark,link,123,2025-06-06T00:34:00
Python_(programming_language),Lakehouse,link,26,2025-06-17T07:24:00
Category:Machine_learning,Broadcast_join,other,347,2025-06-16T23:28:00
Data_engineering,Apache_Spark,link,179,2025-06-02T00:08:00
ETL,Partition_(databases),link,12,2025-06-15T21:04:00
Data_engineering,Apache_Spark,external,277,2025-06-26T13:54:00
Python_(programming_language),Partition_(databases),link,132,2025-06-05T05:16:00
ELT,SQL,link,150,2025-06-13T12:03:00
Main_Page,Feature_store,external,340,2025-06-23T19:35:00
Search,Apache_Spark,link,429,2025-06-07T13:10:00
Python_(programming_language),Partition_(databases),other,305,2025-06-06T16:54:00
ELT,Dataframe,link,138,2025-06-25T01:04:00
ELT,Feature_store,link,440,2025-06-21T13:52:00
Apache_Spark,Category:Big_data,external,497,2025-06-07T02:42:00
Main_Page,Apache_Spark,external,349,2025-06-03T03:41:00
Apache_Spark,RDD,external,340,2025-06-03T04:27:00
Category:Machine_learning,Category:Big_data,other,65,2025-06-11T22:34:00
Search,SQL,link,87,2025-06-28T20:55:00
Main_Page,Apache_Spark,link,459,2025-06-10T16:35:00
Data_engineering,Dataframe,link,195,2025-06-10T09:43:00
ETL,SQL,other,260,2025-06-01T09:23:00
Apache_Spark,Partition_(databases),link,493,2025-06-10T23:34:00
Python_(programming_language),MapReduce,link,477,2025-06-16T02:37:00
ETL,Broadcast_join,external,20,2025-06-15T04:29:00
ETL,Lakehouse,link,122,2025-06-17T08:21:00
Apache_Spark,Category:Big_data,link,407,2025-06-18T05:14:00
Category:Machine_learning,PySpark,link,37,2025-06-04T05:43:00
Main_Page,SQL,other,272,2025-06-22T10:16:00
Data_engineering,PySpark,external,233,2025-06-21T06:23:00
Main_Page,PySpark,link,375,2025-06-22T15:49:00
Search,Category:Big_data,other,33,2025-06-14T06:18:00
Category:Machine_learning,MapReduce,external,131,2025-06-11T18:20:00
Search,Partition_(databases),link,103,2025-06-27T04:18:00
Category:Machine_learning,Data_warehouse,link,180,2025-06-08T16:37:00
ELT,PySpark,link,386,2025-06-16T15:36:00
Main_Page,Category:Big_data,link,478,2025-06-28T09:10:00
ETL,Feature_store,external,73,2025-06-05T22:24:00
Data_engineering,Partition_(databases),link,35,2025-06-02T21:27:00
Category:Machine_learning,Broadcast_join,link,366,2025-06-27T05:10:00
Data_engineering,SQL,link,377,2025-06-04T07:46:00
Apache_Spark,Dataframe,other,168,2025-06-21T19:44:00
Data_engineering,Data_warehouse,link,150,2025-06-19T00:59:00
Data_engineering,SQL,link,478,2025-06-01T12:59:00
Main_Page,SQL,external,111,2025-06-15T01:15:00
Category:Machine_learning,Feature_store,link,272,2025-06-17T19:34:00
Python_(programming_language),Category:Big_data,link,361,2025-06-22T19:21:00
Apache_Spark,Category:Big_data,external,140,2025-06-18T11:32:00
Apache_Spark,Data_warehouse,link,137,2025-06-26T18:37:00
ELT,SQL,external,415,2025-06-20T11:36:00
Data_engineering,Apache_Spark,link,467,2025-06-08T00:14:00
Category:Machine_learning,Data_warehouse,link,222,2025-06-28T13:55:00
Category:Machine_learning,SQL,other,184,2025-06-22T01:10:00
Data_engineering,RDD,link,99,2025-06-28T11:29:00
Search,Dataframe,link,470,2025-06-21T02:41:00
Apache_Spark,Data_warehouse,external,64,2025-06-28T07:35:00
Data_engineering,Category:Big_data,link,317,2025-06-17T15:17:00
ELT,PySpark,link,222,2025-06-06T08:19:00
Apache_Spark,Feature_store,link,17,2025-06-23T01:13:00
Apache_Spark,PySpark,link,108,2025-06-15T11:55:00
ELT,Apache_Spark,other,425,2025-06-06T11:30:00
Apache_Spark,Partition_(databases),external,199,2025-06-11T21:11:00
Python_(programming_language),MapReduce,link,166,2025-06-25T23:25:00
Category:Machine_learning,Broadcast_join,link,87,2025-06-03T22:29:00
Apache_Spark,Lakehouse,link,279,2025-06-26T21:53:00
ETL,Broadcast_join,external,120,2025-06-26T14:44:00
Category:Machine_learning,Partition_(databases),link,427,2025-06-24T22:21:00
Search,Dataframe,link,404,2025-06-08T09:56:00
ETL,Feature_store,external,245,2025-06-03T09:08:00
Category:Machine_learning,SQL,external,174,2025-06-07T03:43:00
Python_(programming_language),Dataframe,link,310,2025-06-08T17:48:00
ETL,Partition_(databases),link,243,2025-06-12T12:10:00
Apache_Spark,Feature_store,link,239,2025-06-19T12:14:00
Search,Dataframe,link,486,2025-06-20T02:26:00
Search,Data_warehouse,link,214,2025-06-14T12:59:00
Apache_Spark,SQL,link,71,2025-06-06T08:09:00
Category:Machine_learning,Apache_Spark,external,93,2025-06-22T08:33:00
ETL,Feature_store,other,96,2025-06-27T17:09:00
Category:Machine_learning,Category:Big_data,link,280,2025-06-23T02:02:00
ELT,Apache_Spark,link,429,2025-06-23T02:14:00
Data_engineering,Dataframe,link,476,2025-06-17T20:51:00
ELT,Data_warehouse,link,432,2025-06-10T13:06:00
Apache_Spark,Partition_(databases),other,375,2025-06-07T17:17:00
ETL,Category:Big_data,link,437,2025-06-17T16:23:00
Category:Machine_learning,Apache_Spark,link,268,2025-06-27T14:07:00
Main_Page,PySpark,link,86,2025-06-28T05:03:00
Category:Machine_learning,MapReduce,link,158,2025-06-20T02:22:00
Data_engineering,Data_warehouse,link,219,2025-06-26T09:30:00
ETL,SQL,external,58,2025-06-15T23:12:00
Python_(programming_language),Dataframe,external,354,2025-06-09T11:05:00
Search,Dataframe,link,108,2025-06-15T21:02:00
Main_Page,Data_warehouse,link,318,2025-06-14T19:37:00
ELT,MapReduce,link,122,2025-06-02T13:02:00
Data_engineering,Dataframe,link,179,2025-06-22T17:09:00
Apache_Spark,Feature_store,external,231,2025-06-15T21:37:00
Main_Page,Data_warehouse,link,461,2025-06-11T22:09:00
Search,PySpark,external,2,2025-06-12T06:57:00
Python_(programming_language),Broadcast_join,link,201,2025-06-27T18:46:00
Data_engineering,SQL,link,106,2025-06-09T15:07:00
Main_Page,SQL,other,210,2025-06-22T06:03:00
Apache_Spark,RDD,link,372,2025-06-27T14:18:00
ETL,Dataframe,link,98,2025-06-22T09:18:00
Main_Page,SQL,link,262,2025-06-12T16:12:00
ETL,Apache_Spark,link,498,2025-06-21T19:33:00
Apache_Spark,Partition_(databases),link,365,2025-06-23T16:29:00
Search,Data_warehouse,external,50,2025-06-27T19:56:00
Category:Machine_learning,PySpark,external,192,2025-06-19T19:03:00
Python_(programming_language),Broadcast_join,link,85,2025-06-27T22:44:00
Category:Machine_learning,Dataframe,external,197,2025-06-18T23:48:00
Category:Machine_learning,Feature_store,other,289,2025-06-28T15:59:00
Data_engineering,Feature_store,other,183,2025-06-02T11:04:00
Data_engineering,Data_warehouse,other,369,2025-06-14T08:45:00
ELT,Partition_(databases),link,483,2025-06-19T03:47:00
ETL,Broadcast_join,link,412,2025-06-03T00:03:00
ELT,SQL,link,324,2025-06-10T21:46:00
ELT,Partition_(databases),link,409,2025-06-13T04:36:00
ELT,Apache_Spark,other,230,2025-06-26T07:39:00
Main_Page,RDD,link,414,2025-06-26T16:52:00
Apache_Spark,RDD,external,391,2025-06-23T01:36:00
ETL,Broadcast_join,link,377,2025-06-02T19:51:00
ETL,PySpark,link,283,2025-06-19T11:27:00
Category:Machine_learning,Feature_store,link,392,2025-06-13T15:07:00
Data_engineering,Dataframe,link,479,2025-06-25T06:20:00
Main_Page,Dataframe,link,364,2025-06-11T08:33:00
Apache_Spark,Apache_Spark,link,50,2025-06-13T15:05:00
Main_Page,Dataframe,other,486,2025-06-21T02:04:00
Apache_Spark,Partition_(databases),link,74,2025-06-02T22:46:00
ETL,Dataframe,link,148,2025-06-03T15:26:00
ELT,Category:Big_data,link,325,2025-06-25T04:48:00
Python_(programming_language),Apache_Spark,external,236,2025-06-12T21:49:00
Search,Category:Big_data,link,202,2025-06-05T18:37:00
Main_Page,MapReduce,other,349,2025-06-14T13:02:00
Apache_Spark,MapReduce,external,60,2025-06-06T07:02:00
ELT,Data_warehouse,link,146,2025-06-06T13:50:00
Apache_Spark,PySpark,link,1,2025-06-19T05:53:00
ELT,SQL,link,450,2025-06-11T12:21:00
Main_Page,Broadcast_join,link,373,2025-06-21T21:15:00
Data_engineering,MapReduce,link,91,2025-06-08T19:26:00
Main_Page,MapReduce,external,328,2025-06-13T15:01:00
ELT,RDD,link,205,2025-06-11T19:02:00
ETL,RDD,link,115,2025-06-10T22:05:00
Python_(programming_language),RDD,external,495,2025-06-24T01:58:00
Apache_Spark,Lakehouse,external,399,2025-06-19T11:44:00
ETL,Feature_store,link,370,2025-06-01T06:35:00
ELT,PySpark,link,28,2025-06-02T03:26:00
Search,SQL,link,13,2025-06-11T07:35:00
ELT,Apache_Spark,external,76,2025-06-25T06:43:00
ELT,Lakehouse,link,85,2025-06-12T21:21:00
ELT,MapReduce,link,490,2025-06-27T14:11:00
Data_engineering,Broadcast_join,link,473,2025-06-27T15:09:00
Apache_Spark,RDD,link,341,2025-06-01T03:55:00
Search,Dataframe,link,122,2025-06-09T05:51:00
Category:Machine_learning,Lakehouse,link,415,2025-06-08T07:45:00
Python_(programming_language),PySpark,link,267,2025-06-19T11:35:00
Search,Lakehouse,external,444,2025-06-26T14:51:00
Category:Machine_learning,SQL,link,264,2025-06-05T13:03:00
Category:Machine_learning,Feature_store,link,239,2025-06-02T01:18:00
Category:Machine_learning,Broadcast_join,other,366,2025-06-12T15:27:00
Category:Machine_learning,PySpark,link,460,2025-06-08T07:24:00
Data_engineering,Broadcast_join,external,288,2025-06-06T06:46:00
ELT,Lakehouse,other,58,2025-06-16T22:02:00
Search,Lakehouse,link,265,2025-06-18T00:24:00
Category:Machine_learning,Partition_(databases),other,423,2025-06-23T12:38:00
Search,Dataframe,external,335,2025-06-27T08:41:00
Category:Machine_learning,MapReduce,link,175,2025-06-21T01:53:00
Search,PySpark,link,308,2025-06-21T03:01:00
Search,Apache_Spark,link,319,2025-06-08T15:20:00
ELT,SQL,other,460,2025-06-27T21:26:00
Python_(programming_language),Feature_store,external,149,2025-06-26T16:20:00
Main_Page,Broadcast_join,link,158,2025-06-19T19:44:00
Data_engineering,Category:Big_data,link,332,2025-06-01T11:46:00
Data_engineering,Partition_(databases),link,226,2025-06-20T02:23:00
Apache_Spark,Data_warehouse,link,157,2025-06-12T19:36:00
Python_(programming_language),MapReduce,external,435,2025-06-23T13:18:00
Python_(programming_language),RDD,link,213,2025-06-02T11:06:00
Apache_Spark,Broadcast_join,link,359,2025-06-01T09:15:00
Apache_Spark,MapReduce,link,18,2025-06-09T07:22:00
Python_(programming_language),SQL,external,417,2025-06-01T12:22:00
Main_Page,Broadcast_join,link,409,2025-06-19T02:06:00
Category:Machine_learning,Category:Big_data,link,422,2025-06-13T03:53:00
Data_engineering,Partition_(databases),link,306,2025-06-26T06:54:00
Python_(programming_language),Dataframe,external,125,2025-06-01T23:25:00
ELT,Lakehouse,external,150,2025-06-09T19:10:00
Data_engineering,SQL,external,88,2025-06-06T16:23:00
Python_(programming_language),Dataframe,link,30,2025-06-19T15:49:00
Apache_Spark,Dataframe,link,469,2025-06-12T21:59:00
ETL,RDD,link,263,2025-06-05T20:34:00
Main_Page,Dataframe,link,463,2025-06-05T01:24:00
ELT,Partition_(databases),link,134,2025-06-27T20:20:00
Apache_Spark,SQL,external,450,2025-06-17T00:30:00
Apache_Spark,Category:Big_data,other,251,2025-06-27T22:35:00
Main_Page,MapReduce,link,219,2025-06-21T09:04:00
Data_engineering,Apache_Spark,external,39,2025-06-20T23:17:00
Search,RDD,link,351,2025-06-12T08:44:00
Python_(programming_language),Lakehouse,link,304,2025-06-25T01:08:00
ETL,SQL,link,431,2025-06-09T21:40:00
Apache_Spark,MapReduce,link,446,2025-06-07T03:18:00
Main_Page,Dataframe,link,55,2025-06-18T17:43:00
ELT,Data_warehouse,link,381,2025-06-10T20:27:00
ETL,Partition_(databases),external,448,2025-06-19T05:12:00
Search,Broadcast_join,link,320,2025-06-16T01:33:00
Python_(programming_language),Data_warehouse,external,412,2025-06-18T20:29:00
Data_engineering,Dataframe,external,54,2025-06-05T02:24:00
ETL,Category:Big_data,external,104,2025-06-22T07:29:00
Data_engineering,Data_warehouse,external,245,2025-06-13T02:26:00
Main_Page,RDD,external,337,2025-06-25T06:45:00
Category:Machine_learning,SQL,link,422,2025-06-17T16:24:00
Main_Page,Apache_Spark,link,414,2025-06-08T03:09:00
Python_(programming_language),Category:Big_data,link,246,2025-06-06T08:22:00
Python_(programming_language),RDD,link,114,2025-06-14T20:57:00
Python_(programming_language),Category:Big_data,link,293,2025-06-19T16:08:00
Python_(programming_language),Apache_Spark,link,65,2025-06-01T00:38:00
ELT,PySpark,link,477,2025-06-06T02:53:00
Python_(programming_language),PySpark,link,53,2025-06-16T06:40:00
Apache_Spark,Data_warehouse,other,251,2025-06-28T20:56:00
Category:Machine_learning,Broadcast_join,external,339,2025-06-09T12:53:00
Search,RDD,link,87,2025-06-06T04:59:00
ETL,Broadcast_join,link,174,2025-06-27T07:53:00
Search,SQL,link,409,2025-06-11T22:10:00
Apache_Spark,Apache_Spark,external,394,2025-06-02T02:03:00
Apache_Spark,MapReduce,link,257,2025-06-11T20:14:00
Python_(programming_language),Dataframe,link,407,2025-06-04T13:49:00
ETL,Partition_(databases),link,427,2025-06-11T05:18:00
Apache_Spark,Lakehouse,link,214,2025-06-10T17:55:00
ELT,RDD,link,35,2025-06-13T07:08:00
Python_(programming_language),Broadcast_join,other,153,2025-06-23T22:22:00
ETL,Partition_(databases),link,126,2025-06-08T08:50:00
Data_engineering,SQL,link,12,2025-06-18T11:09:00
Apache_Spark,Feature_store,link,281,2025-06-09T02:25:00
Search,SQL,link,335,2025-06-04T06:04:00
ETL,Feature_store,link,374,2025-06-14T05:25:00
ELT,SQL,link,386,2025-06-09T08:15:00
Python_(programming_language),Partition_(databases),external,271,2025-06-04T23:12:00
Python_(programming_language),RDD,external,368,2025-06-21T04:01:00
Category:Machine_learning,Apache_Spark,link,260,2025-06-15T18:02:00
ETL,SQL,link,456,2025-06-19T18:58:00
Search,Partition_(databases),link,18,2025-06-08T18:08:00
Data_engineering,Data_warehouse,link,458,2025-06-27T22:01:00
ETL,Data_warehouse,link,18,2025-06-12T10:38:00
ETL,Apache_Spark,other,455,2025-06-27T21:32:00
ETL,Data_warehouse,link,282,2025-06-28T01:52:00
Python_(programming_language),RDD,link,354,2025-06-11T13:24:00
ELT,SQL,link,495,2025-06-09T07:16:00
Python_(programming_language),Partition_(databases),link,288,2025-06-27T16:47:00
ETL,PySpark,external,88,2025-06-14T07:07:00
Apache_Spark,Apache_Spark,external,161,2025-06-01T05:28:00
Search,Broadcast_join,link,359,2025-06-01T05:14:00
ELT,Partition_(databases),link,64,2025-06-26T14:16:00
ELT,Dataframe,link,182,2025-06-11T14:18:00
Apache_Spark,SQL,other,86,2025-06-18T05:17:00
ETL,SQL,external,416,2025-06-18T18:23:00
Python_(programming_language),Feature_store,link,499,2025-06-13T21:13:00
Apache_Spark,Broadcast_join,link,83,2025-06-11T00:09:00
Apache_Spark,Dataframe,link,89,2025-06-22T19:09:00
Category:Machine_learning,Lakehouse,link,143,2025-06-17T18:13:00
Data_engineering,Feature_store,link,196,2025-06-11T02:22:00
Search,Lakehouse,other,330,2025-06-25T12:57:00
Apache_Spark,PySpark,link,458,2025-06-10T23:43:00
Data_engineering,Feature_store,external,465,2025-06-07T01:29:00
Python_(programming_language),Data_warehouse,link,151,2025-06-07T15:00:00
Python_(programming_language),Dataframe,link,212,2025-06-06T01:15:00
ETL,Category:Big_data,other,468,2025-06-07T19:18:00
Main_Page,Dataframe,link,42,2025-06-24T16:46:00
ETL,Data_warehouse,link,395,2025-06-10T02:53:00
ELT,RDD,link,268,2025-06-21T21:12:00
Data_engineering,Lakehouse,other,461,2025-06-13T13:24:00
Apache_Spark,Apache_Spark,external,469,2025-06-03T16:37:00
Category:Machine_learning,Data_warehouse,link,274,2025-06-14T01:41:00
Search,Category:Big_data,external,128,2025-06-03T23:56:00
Category:Machine_learning,MapReduce,other,4,2025-06-23T16:48:00
ELT,Lakehouse,link,207,2025-06-21T08:48:00
Data_engineering,Data_warehouse,link,52,2025-06-28T15:38:00
Apache_Spark,RDD,link,439,2025-06-04T13:34:00
Data_engineering,PySpark,link,406,2025-06-01T19:24:00
Python_(programming_language),Data_warehouse,link,136,2025-06-06T15:32:00
Apache_Spark,PySpark,external,307,2025-06-15T17:39:00
Python_(programming_language),Apache_Spark,link,111,2025-06-12T07:52:00
ELT,Lakehouse,link,323,2025-06-15T02:27:00
ELT,PySpark,link,232,2025-06-05T03:57:00
ELT,Feature_store,external,399,2025-06-28T21:39:00
Apache_Spark,RDD,link,102,2025-06-14T14:47:00
Data_engineering,Partition_(databases),external,434,2025-06-02T06:29:00
ETL,Category:Big_data,link,167,2025-06-20T16:52:00
ELT,Apache_Spark,link,500,2025-06-19T23:47:00
Main_Page,Broadcast_join,link,412,2025-06-14T09:46:00
Category:Machine_learning,Category:Big_data,external,205,2025-06-23T09:52:00
ETL,PySpark,link,157,2025-06-23T14:24:00
Data_engineering,Category:Big_data,link,300,2025-06-11T09:54:00
Main_Page,Data_warehouse,other,323,2025-06-18T21:16:00
Category:Machine_learning,Partition_(databases),link,145,2025-06-08T00:38:00
Search,Data_warehouse,link,367,2025-06-03T15:51:00
ETL,Dataframe,link,171,2025-06-17T18:36:00
Python_(programming_language),Data_warehouse,link,301,2025-06-02T23:27:00
Category:Machine_learning,RDD,link,498,2025-06-28T03:21:00
Category:Machine_learning,Feature_store,link,157,2025-06-23T09:51:00
Apache_Spark,MapReduce,other,10,2025-06-06T08:06:00
Data_engineering,Apache_Spark,link,212,2025-06-22T10:39:00
Apache_Spark,RDD,link,467,2025-06-01T16:50:00
Category:Machine_learning,Category:Big_data,link,138,2025-06-02T17:33:00
Apache_Spark,Category:Big_data,external,80,2025-06-23T11:20:00
ELT,Dataframe,link,281,2025-06-05T11:40:00
Apache_Spark,PySpark,link,197,2025-06-19T09:48:00
ETL,Lakehouse,external,71,2025-06-15T06:04:00
Data_engineering,Apache_Spark,external,363,2025-06-23T03:01:00
ELT,Apache_Spark,link,203,2025-06-17T02:48:00
Python_(programming_language),SQL,link,188,2025-06-09T12:12:00
Apache_Spark,Apache_Spark,other,148,2025-06-23T05:13:00
Search,PySpark,link,219,2025-06-24T22:20:00
Search,Data_warehouse,external,259,2025-06-20T08:07:00
Apache_Spark,Feature_store,external,230,2025-06-03T07:00:00
Main_Page,Dataframe,link,168,2025-06-14T11:17:00
Search,Dataframe,link,194,2025-06-23T23:29:00
Category:Machine_learning,Data_warehouse,other,323,2025-06-14T10:37:00
Apache_Spark,Feature_store,link,50,2025-06-13T14:11:00
Data_engineering,Lakehouse,other,304,2025-06-14T04:52:00
Search,Lakehouse,external,163,2025-06-24T03:59:00
Main_Page,Dataframe,link,263,2025-06-16T01:19:00
Python_(programming_language),Lakehouse,link,157,2025-06-20T02:46:00
ETL,Apache_Spark,link,386,2025-06-09T22:02:00
Search,Dataframe,link,84,2025-06-15T07:11:00
Python_(programming_language),Partition_(databases),link,49,2025-06-26T00:59:00
Apache_Spark,Category:Big_data,other,29,2025-06-03T10:26:00
Main_Page,MapReduce,link,436,2025-06-25T18:59:00
Apache_Spark,PySpark,external,168,2025-06-12T04:11:00
ELT,Data_warehouse,link,231,2025-06-15T09:26:00
Main_Page,Lakehouse,link,193,2025-06-04T11:45:00
Data_engineering,Data_warehouse,external,383,2025-06-17T09:35:00
Category:Machine_learning,RDD,link,188,2025-06-21T07:30:00
Data_engineering,Category:Big_data,link,114,2025-06-26T23:04:00
ETL,RDD,link,222,2025-06-27T14:56:00
ELT,Partition_(databases),other,90,2025-06-19T00:12:00
Python_(programming_language),Dataframe,link,106,2025-06-21T09:30:00
Python_(programming_language),Partition_(databases),external,493,2025-06-19T04:39:00
ELT,Partition_(databases),link,361,2025-06-18T03:06:00
ETL,Apache_Spark,link,11,2025-06-10T18:25:00
Python_(programming_language),Feature_store,external,400,2025-06-15T04:02:00
Data_engineering,Data_warehouse,external,124,2025-06-10T08:15:00
Python_(programming_language),Feature_store,external,469,2025-06-17T02:13:00
Search,Lakehouse,other,68,2025-06-15T03:42:00
ETL,MapReduce,external,10,2025-06-28T23:02:00
ELT,Broadcast_join,external,250,2025-06-14T23:43:00
Data_engineering,Category:Big_data,link,144,2025-06-13T22:16:00
ELT,Lakehouse,link,309,2025-06-04T17:37:00
ELT,SQL,external,31,2025-06-13T02:31:00
Python_(programming_language),PySpark,link,220,2025-06-27T05:54:00
ETL,Broadcast_join,link,11,2025-06-17T12:03:00
ELT,RDD,link,121,2025-06-08T17:53:00
Apache_Spark,Feature_store,link,347,2025-06-04T21:29:00
Apache_Spark,RDD,link,474,2025-06-24T12:25:00
Apache_Spark,MapReduce,other,420,2025-06-17T08:52:00
Python_(programming_language),Category:Big_data,link,408,2025-06-16T20:18:00
ELT,PySpark,external,134,2025-06-17T16:49:00
Apache_Spark,MapReduce,link,140,2025-06-09T14:14:00
Search,Category:Big_data,other,462,2025-06-07T05:06:00
Main_Page,Broadcast_join,external,37,2025-06-19T15:06:00
ELT,Data_warehouse,link,341,2025-06-09T04:26:00
Python_(programming_language),Apache_Spark,link,500,2025-06-23T20:31:00
Apache_Spark,Broadcast_join,external,295,2025-06-24T13:25:00
Apache_Spark,Partition_(databases),link,171,2025-06-03T07:59:00
Data_engineering,Broadcast_join,link,225,2025-06-24T13:53:00
Data_engineering,RDD,external,418,2025-06-08T06:01:00
Data_engineering,Category:Big_data,link,456,2025-06-09T00:43:00
Python_(programming_language),Feature_store,external,291,2025-06-09T07:00:00
ELT,SQL,link,279,2025-06-01T10:03:00
Data_engineering,MapReduce,other,111,2025-06-24T07:45:00
Data_engineering,MapReduce,link,251,2025-06-06T00:24:00
Search,RDD,external,185,2025-06-20T10:27:00
ETL,Partition_(databases),link,281,2025-06-10T04:47:00
Apache_Spark,SQL,other,288,2025-06-11T15:56:00
ETL,PySpark,link,53,2025-06-16T14:46:00
Category:Machine_learning,Lakehouse,link,23,2025-06-25T01:15:00
Data_engineering,Lakehouse,external,332,2025-06-22T08:00:00
ETL,Category:Big_data,link,64,2025-06-13T07:16:00
ELT,Category:Big_data,link,86,2025-06-28T04:37:00
Main_Page,Broadcast_join,link,112,2025-06-16T11:20:00
Category:Machine_learning,Partition_(databases),link,320,2025-06-04T17:05:00
Search,Feature_store,other,68,2025-06-22T06:34:00
Category:Machine_learning,MapReduce,link,422,2025-06-23T17:18:00
ETL,Lakehouse,link,170,2025-06-13T04:07:00
Apache_Spark,Category:Big_data,link,140,2025-06-12T02:33:00
Python_(programming_language),MapReduce,link,463,2025-06-11T06:06:00
ETL,Broadcast_join,link,410,2025-06-28T12:44:00
ETL,RDD,external,185,2025-06-13T17:55:00
ELT,Lakehouse,other,287,2025-06-28T18:28:00
Python_(programming_language),Apache_Spark,link,330,2025-06-21T11:14:00
Search,Feature_store,external,266,2025-06-14T23:21:00
Main_Page,RDD,link,14,2025-06-03T17:33:00
Apache_Spark,Apache_Spark,link,422,2025-06-06T13:29:00
Python_(programming_language),Data_warehouse,link,172,2025-06-24T10:46:00
Apache_Spark,Broadcast_join,other,477,2025-06-10T20:41:00
Category:Machine_learning,Apache_Spark,link,233,2025-06-24T04:41:00
ETL,Category:Big_data,external,493,2025-06-19T09:54:00
Python_(programming_language),SQL,link,305,2025-06-07T02:35:00
Category:Machine_learning,PySpark,link,188,2025-06-28T14:37:00
Category:Machine_learning,Partition_(databases),link,322,2025-06-06T06:22:00
Main_Page,Broadcast_join,link,386,2025-06-01T12:23:00
Python_(programming_language),Category:Big_data,link,476,2025-06-26T13:04:00
Search,Data_warehouse,link,105,2025-06-01T17:18:00
ETL,Broadcast_join,link,85,2025-06-12T04:54:00
